frame,time_s_center,time_s_from_start,moon_distance_km,moon_px,sun_px,scale_pct,screen_x_px,screen_y_px,alpha_deg,beta_deg,angular_sep_deg,sun_az_deg,sun_alt_deg,moon_az_deg,moon_alt_deg
996,-18.90945472736348,5381.0905452726365,355100.37925085373,65.43074842980103,62.2715134442003,13.086149685960205,-0.9165876828044842,-0.25260165367725473,-0.007854045904267812,-0.002164490132452561,0.008146843221914312,201.15267758697152,55.50294660135603,201.1388108579716,55.500781327951536
997,-13.506753376687811,5386.493246623312,355100.88323082397,65.43065556665086,62.27151215597739,13.086131113330172,-0.953566286733387,-0.18885336590640428,-0.008170907732460079,-0.0016182445408410122,0.00832961274582001,201.19064136533714,55.49640268394553,201.17621739709747,55.49478359184756
998,-8.10405202601305,5391.895947973987,355101.3879546309,65.4305625667058,62.27151086743042,13.086112513341162,-0.9904816158318246,-0.1250668266945016,-0.008487227371527729,-0.0010716711804289677,0.008554619076345292,201.22859278837234,55.4898475311157,201.21361271154345,55.48877494569051
999,-2.7013506753373804,5397.298649324663,355101.89342058037,65.43046943027922,62.271509578559474,13.086093886055844,-1.0273335965232455,-0.061242183265949816,-0.008803004190992201,-0.0005247713128502322,0.008818631850165267,201.26653184206813,55.483281149404256,201.2509967883366,55.48275539477135
1000,2.70135067533829,5402.701350675338,355102.3996298053,65.4303761571635,62.27150828936445,13.086075231432698,-1.064122294472182,0.0026205340667464646,-0.009118238753502487,2.2454802054359047e-05,0.009118266402337281,201.30445851244983,55.47670354535795,201.28836961242982,55.476724945391624
1001,8.10405202601305,5408.104052026013,355102.90658158355,65.43028274749285,62.27150699984564,13.08605654949857,-1.100847693352424,0.06652122772470848,-0.009432930919146472,0.0005700063280522825,0.009450137190944216,201.3423727855956,55.47011472552753,201.32573117006694,55.47068360328057
1002,13.506753376688721,5413.506753376689,355103.41427611007,65.43018920123258,62.271505710002806,13.086037840246517,-1.1375098134266064,0.13045982750293753,-0.009747080861534285,0.0011178826634716458,0.009810975839454377,201.38027464762277,55.463514696470824,201.36308144697543,55.464631374409024
1003,18.90945472736439,5418.909454727364,355103.9227138079,65.43009551830586,62.271504419835985,13.086019103661172,-1.174108718203102,0.19443630227556596,-0.010060689124839822,0.0016660835415010077,0.010197710523436907,201.41816408469083,55.45690346475225,201.40042042826917,55.45856826508906
1004,24.312156078039152,5424.312156078039,355104.43189377413,65.43000169888025,62.27150312934547,13.08600033977605,-1.2106443657976569,0.25845053059509215,-0.01037375535015006,0.0022146079213815973,0.010607510928386805,201.45604108300782,55.45028103694125,201.43774810070184,55.45249428086408
1005,29.714857428714822,5429.714857428715,355104.9418163016,65.429907742903,62.27150183853096,13.0859815485806,-1.2471168494317846,0.3225025059127792,-0.010686280336244882,0.0027634557468974963,0.01103781113879343,201.49390562881996,55.443647419615026,201.4750644490211,55.44640942826943
1006,35.11755877939049,5435.1175587793905,355105.45248146565,65.42981365036137,62.271500547392606,13.085962730072273,-1.283526096054564,0.38659207989134853,-0.01099826345715108,0.0033126257468764153,0.011486308713971261,201.53175770842358,55.43700261935461,201.51236946053547,55.440313712629674
1007,40.52026013006525,5440.520260130065,355105.96388842084,65.42971942141232,62.27149925593069,13.085943884282464,-1.3198721861136955,0.45071923608041614,-0.011309705402192801,0.0038621177802566097,0.01195095767116848,201.56959730815294,55.430346642749264,201.54966312026986,55.43420714040735
1008,45.92296148074092,5445.922961480741,355106.47603841405,65.4296250558273,62.27149796414486,13.085925011165461,-1.3561551386375719,0.5148839025781167,-0.01162060633440534,0.004411931230823967,0.012429948821179497,201.60742441438748,55.42367949639337,201.58694541422042,55.42808971759503
1009,51.325662831415684,5451.325662831416,355106.98893084837,65.42953055371747,62.27149667203519,13.085906110743494,-1.392374939192738,0.5790859827044053,-0.011930966130096704,0.004962065270045047,0.012921688864779327,201.64523901355395,55.4170011868868,201.6242163289341,55.42196144997859
1010,56.728364182091354,5456.728364182091,355107.5025648688,65.42943591524154,62.27149537960201,13.085887183048309,-1.42853162730804,0.6433254226151882,-0.012240785127966586,0.005512519436438261,0.01342477892692601,201.68304109211925,55.41031172083592,201.6614758501807,55.415822343717146
1011,62.131065532767025,5462.131065532767,355108.0169413059,65.42934114024767,62.27149408684505,13.085868228049534,-1.4646252356561813,0.707602164571645,-0.012550063607966051,0.0060632932351485725,0.013937991930962691,201.72083063659244,55.40361110485416,201.69872396387396,55.40967240494359
1012,67.53376688344179,5467.533766883442,355108.532059948,65.42924622877605,62.27149279376448,13.08584924575521,-1.5006557338133188,0.7719160958990572,-0.012858801309385395,0.00661438570058652,0.014460251255501351,201.75860763353182,55.39689934555797,201.73596065692743,55.403511639323234
1013,72.93646823411746,5472.9364682341175,355109.04792025994,65.42915118092648,62.2714915003603,13.085830236185297,-1.536623191432034,0.8362671892506633,-0.013166998829048773,0.007165796598319489,0.014990613577733528,201.79637206953348,55.39017644957299,201.7731859147796,55.3973400532614
1014,78.33916958479313,5478.339169584793,355109.5645233624,65.42905599649364,62.27149020663251,13.08581119929873,-1.572527639446548,0.9006553843679417,-0.013474656432011081,0.00771752541190061,0.015528250386049294,201.8341239312411,55.383442423528834,201.8103997234991,55.39115765288541
1015,83.74187093546789,5483.741870935468,355110.0818677472,65.42896067575663,62.27148891258112,13.085792135151324,-1.6083690581329961,0.9650805782570531,-0.013781773949249027,0.008269571258692775,0.01607243281881194,201.8718632053403,55.37669727406109,201.84760206995924,55.384964443962545
1016,89.14457228614356,5489.144572286144,355110.5999540429,65.42886521860083,62.27148761820615,13.085773043720167,-1.6441474322620018,1.0295426700601267,-0.014088351250251784,0.008821933274361192,0.01662251910432947,201.90958987856368,55.369941007810915,201.88479294101003,55.37876043228385
1017,94.54727363681923,5494.547273636819,355111.1187821202,65.42876962505126,62.27148632350774,13.085753925010252,-1.6798628732844028,1.0940416693569397,-0.014394389290004606,0.009374611540887545,0.01717794449807422,201.94730393767864,55.36317363142736,201.9219723216231,55.372545624594245
1018,99.94997498749399,5499.949974987494,355111.63835175306,65.42867389515074,62.271485028485856,13.085734779030147,-1.7155153426087415,1.1585774550808317,-0.014699887737812313,0.0099276050207715,0.01773820826078115,201.9850053695065,55.35639515156216,201.9591401990858,55.36632002652218
1019,105.35267633816966,5505.35267633817,355112.15866346256,65.42857802880445,62.271483733140414,13.085715605760889,-1.7511048734739776,1.223149969074081,-0.015004846878479515,0.010480913215565766,0.01830286757952765,202.0226941609068,55.34960557487497,201.99629655963813,55.3600836442429
1020,110.75537768884442,5510.755377688844,355112.67971662764,65.4284820261281,62.27148243747164,13.085696405225619,-1.786631489791954,1.2877591452407646,-0.0153092669168889,0.011034535558801932,0.018871529268723687,202.06037029878289,55.342804908030466,202.03344138970255,55.35383648386857
1021,116.15807903952009,5516.15807903952,355113.20151172637,65.42838588703471,62.27148114147943,13.08567717740694,-1.8220952218617665,1.3524049211920985,-0.015613148112654355,0.011588471515776928,0.01944384356971328,202.09803377008396,55.33599315769873,202.0705746756492,55.34757855154854
1022,121.56078039019576,5521.560780390196,355113.72404763737,65.42828961173215,62.27147984516384,13.08565792234643,-1.857496065272573,1.4170872066810303,-0.01591649042796784,0.012142720313075742,0.02001949821983483,202.1356845617999,55.329170330556025,202.10769640441032,55.34130985319967
1023,126.96348174087052,5526.9634817408705,355114.2473252311,65.42819320006124,62.27147854852476,13.085638640012249,-1.8928340699951232,1.4818059567834416,-0.016219294291005812,0.012697281565645643,0.020598214709769393,202.17332266096707,55.32233643328374,202.14480656214275,55.33503039513211
1024,132.3661830915462,5532.366183091546,355114.77134392015,65.4280966521314,62.27147725156267,13.08561933042628,-1.9281092254023209,1.5465610752780683,-0.016521559610694805,0.013252154448879177,0.02117974291715024,202.21094805466257,55.315491472569356,202.18190513595562,55.32874018322269
1025,137.76888444222186,5537.768884442222,355115.2961043725,65.42799996782078,62.27147595427708,13.085599993564156,-1.963321537323466,1.6113524785277396,-0.016823286436972902,0.01380733824599898,0.02176385843698647,202.24856073001033,55.30863545510516,202.21899211275465,55.32243922346083
1026,143.17158579289662,5543.171585792897,355115.8216059302,65.42790314725181,62.2714746566682,13.085580629450364,-1.9984711186617472,1.6761801778396903,-0.017124475737271775,0.014362833053785832,0.02235036057957809,202.2861606741737,55.30176838759043,202.25606747787012,55.31612752265604
1027,148.5742871435723,5548.574287143572,355116.34784846584,65.42780619044915,62.271473358736216,13.085561238089829,-2.0335579019904872,1.7410440258544162,-0.017425126933814917,0.014918637609438514,0.022939066444250953,202.32374787436314,55.29489027672816,202.29313121939418,55.3098050862626
1028,153.97698849424796,5553.976988494248,355116.8748325165,65.42770909731512,62.27147206048084,13.085541819463023,-2.0685819503751643,1.8059439894730693,-0.017725240566985566,0.015474751629230819,0.02352981216639609,202.36132231783105,55.28800112922822,202.3301833234933,55.30347192072021
1029,159.37968984492272,5559.379689844923,355117.4025569823,65.4276118680535,62.271470761902506,13.0855223736107,-2.103543272438504,1.8708799882030902,-0.018024816710658746,0.016031174423329516,0.024122448817047722,202.39888399187228,55.28110095180571,202.36722377719445,55.29712803206789
1030,164.7823911955984,5564.782391195598,355117.9310225489,65.42751450253925,62.271469463000905,13.085502900507851,-2.1384418615457146,1.935851928361594,-0.018323855307971218,0.016587905188875957,0.024716841108412452,202.43643288382876,55.274189751180124,202.40425256779946,55.29077342623604
1031,170.18509254627315,5570.185092546273,355118.46022926166,65.42741700076519,62.2714681637762,13.08548340015304,-2.1732777824107874,2.000859778086571,-0.01862235691343247,0.01714494365274111,0.025312866855882684,202.47396898108224,55.26726753407743,202.4412696815738,55.28440810969095
1032,175.58779389694882,5575.587793896949,355118.99017648544,65.42731936284957,62.27146686422837,13.085463872569914,-2.208051043878641,2.0659034559867866,-0.018920321602821928,0.017702289117390173,0.025910414199452603,202.51149227105952,55.260334307229016,202.4782751056674,55.278032088480096
1033,180.9904952476245,5580.9904952476245,355119.52086454554,65.42722158873367,62.27146556435761,13.085444317746733,-2.2427616800179546,2.1309829039790475,-0.01921774966805626,0.01825994108500968,0.0265093813718361,202.54900274123122,55.253390077371016,202.51526882689228,55.271645368855275
1034,186.39319659829926,5586.393196598299,355120.0522932021,65.4271236784629,62.27146426416371,13.08542473569258,-2.2774096877286687,2.1960980310336313,-0.01951464108256122,0.018817898775474014,0.02710967495440322,202.58650037910863,55.2464348512456,202.5522508326588,55.26524795679219
1035,191.79589794897493,5591.795897948975,355120.5844632066,65.42702563190007,62.27146296364666,13.085405126380012,-2.3119951150114417,2.261248790231952,-0.019810996257633964,0.01937616178663617,0.027711209978183927,202.62398517225068,55.23946863559946,202.58922110965406,55.25883985864873
1036,197.1985992996506,5597.198599299651,355121.1173729192,65.42692744934848,62.27146166280686,13.085385489869697,-2.3465179568024492,2.326435088844709,-0.0201068151498735,0.019934729323806546,0.028313907950538827,202.6614571082562,55.23249143718527,202.62617964540155,55.252421080396395
1037,202.60130065032536,5602.601300650325,355121.65102354786,65.42682913058682,62.271460361644074,13.085365826117364,-2.380978250956562,2.3916568702203724,-0.020402098083640182,0.020493600901437942,0.02891769723056131,202.69891617477012,55.22550326276021,202.66312642682323,55.24599162832023
1038,208.00400200100103,5608.004002001001,355122.18541459757,65.42673067570753,62.27145906015824,13.085346135141506,-2.415376035252728,2.4569140795736812,-0.02069684538264396,0.02105277604997448,0.02952251193736258,202.73636235947907,55.2185041190877,202.70006144088237,55.23955150872733
1039,213.4067033516767,5613.406703351677,355122.72054562886,65.42663208479281,62.27145775834968,13.085326416958562,-2.449711287232152,2.5222066082456998,-0.020991056854430524,0.021612253838227905,0.030128290695663883,202.77379565011222,55.21149401293537,202.73698467548854,55.23310072746772
1040,218.80940470235146,5618.8094047023515,355123.2564174254,65.42653335769948,62.27145645621811,13.085306671539898,-2.483984077596136,2.5875344284471162,-0.021284733104814775,0.022172034027964214,0.030734977888777913,202.81121603444507,55.204472951076575,202.7738961171951,55.22663929108957
1041,224.21210605302713,5624.212106053027,355123.7930295765,65.42643449450448,62.27145515376383,13.085286898900893,-2.518194408369981,2.652897453897433,-0.02157787415114173,0.02273211587975056,0.03134252139715863,202.84862350029383,55.1974409402897,202.81079575362685,55.22016720564519
1042,229.6148074037019,5629.614807403702,355124.330381499,65.42633549531644,62.27145385098662,13.085267099063289,-2.5523423247262915,2.718295634292263,-0.02187048038047663,0.023292498962425388,0.03195087345577598,202.88601803551813,55.190397987358374,202.84768357180167,55.21368447750017
1043,235.01750875437756,5635.017508754378,355124.86847396445,65.42623635999448,62.271452547886696,13.085247271998895,-2.586427817237494,2.7837288725415514,-0.022162551712027544,0.023853182443930393,0.03255998921351104,202.92339962802345,55.183344099070666,202.88455955960194,55.20719111262386
1044,240.42021010505323,5640.420210105053,355125.4073062701,65.42613708866931,62.271451244463904,13.085227417733861,-2.6204509697986484,2.849197153585255,-0.02245408886466449,0.02441416619510463,0.03316982809249889,202.96076826575327,55.176279282221564,202.92142370354404,55.20068711769493
1045,245.822911455728,5645.822911455728,355125.9468780624,65.42603768140728,62.271449940718654,13.085207536281457,-2.6544116857299347,2.9147003022486784,-0.022745091009949935,0.024975448714798492,0.03378035039026138,202.9981239367022,55.169203543607914,202.95827599290644,55.19417249802279
1046,251.22561280640366,5651.225612806404,355126.487190003,65.42593813808776,62.2714486366506,13.08518762761755,-2.688310081772657,2.980238330966895,-0.02303555914820667,0.025537030109450177,0.034391521506487915,203.03546662890076,55.16211689003448,202.99511641379559,55.187647260531264
1047,256.62831415707933,5656.628314157079,355127.0282419338,65.42583845874111,62.271447332259804,13.085167691748223,-2.722146205615871,3.0458111947795863,-0.023325493688063612,0.026098909993688652,0.03500330853117476,203.07279633042654,55.155019328310125,203.03194495340077,55.18111141165675
1048,262.0310155077541,5662.031015507754,355127.57003392663,65.42573864335533,62.27144602754639,13.085147728671064,-2.7559200127916443,3.1114187623014375,-0.023614894248476234,0.026661087241585217,0.035615679724973655,203.1101130293989,55.14791086524812,203.06876160033514,55.17456495709996
1049,267.43371685842976,5667.43371685843,355128.1125651496,65.42563869208495,62.27144472251046,13.085127738416988,-2.789631556484368,3.1770609920962465,-0.023903761285162105,0.02722356149796559,0.03622860654533314,203.14741671398076,55.14079150766708,203.10556634178718,55.168007903337134
1050,272.83641820910543,5672.836418209105,355128.65583601664,65.42553860485495,62.27144341715192,13.08510772097099,-2.8232808752293246,3.2427378280648522,-0.024192095128313863,0.027786332282011394,0.03684206216887892,203.18470737237823,55.13366126239105,203.14235916520678,55.16144025672435
1051,278.2391195597802,5678.23911955978,355129.19984701724,65.42543838157638,62.271442111470805,13.085087676315277,-2.856867947416289,3.3084491608319704,-0.02447989559275025,0.02834939865639221,0.03745602083506579,203.2219849928412,55.12652013624765,203.17914005898868,55.154862023165045
1052,283.64182091045586,5683.641820910456,355129.7445975074,65.42533802236916,62.271440805467186,13.085067604473831,-2.890392859895109,3.374194978311475,-0.024767163422661397,0.028912760517427322,0.03807045963045005,203.25924956366197,55.11936813607069,203.21590900994036,55.1482732094019
1053,289.0445222611306,5689.044522261131,355130.2900866301,65.42523752739243,62.27143949914112,13.085047505478487,-2.9238555896574363,3.43997516919653,-0.025053898420886123,0.029476416911234597,0.03868535586625738,203.29650107317528,55.11220526869822,203.25266600655874,55.14167382133211
1054,294.4472236118063,5694.447223611806,355130.8363158135,65.42513689638433,62.27143819249261,13.085027379276868,-2.9572561929929275,3.505789694412335,-0.025340101069751087,0.030040367502872468,0.03930068913618948,203.3337395097611,55.10503154097293,203.28941103619428,55.13506386547608
1055,299.84992496248196,5699.849924962482,355131.3832841454,65.42503612951415,62.27143688552161,13.085007225902832,-2.9905946689734955,3.5716384614247207,-0.025625771361296436,0.030604611499317168,0.03991643963418008,203.37096486183978,55.09784695974277,203.32614408709443,55.128443347901595
1056,305.2526263131567,5705.252626313157,355131.9309910935,65.42493522688125,62.27143557822827,13.084987045376248,-3.023871040409415,3.6375214006297325,-0.025910909490971433,0.03116914830402866,0.04053258900849568,203.40817711787741,55.090651531859876,203.36286514719458,55.121812274877
1057,310.6553276638324,5710.655327663832,355132.47943758586,65.42483418831587,62.27143427061258,13.084966837663172,-3.0570853752063836,3.7034384831658667,-0.026195516040638533,0.03173397766957998,0.041149120509417346,203.44537626638117,55.08344526418156,203.3995742037932,55.115170653024606
1058,316.05802901450807,5716.058029014508,355133.0286232529,65.4247330138874,62.27143296267447,13.084946602777482,-3.090237652793855,3.769389599285254,-0.026479590834026283,0.03229909865544585,0.04176601737771678,203.48256229590172,55.07622816356954,203.43627124555726,55.108518488278484
1059,321.4607303651828,5721.460730365183,355133.57854832953,65.42463170355379,62.271431654414116,13.084926340710757,-3.1233279490390355,3.8353747262793756,-0.026763134521217872,0.03286451106692226,0.04238326489143396,203.51973519503179,55.06900023689108,203.4729562597484,55.10185578732354
1060,326.8634317158585,5726.8634317158585,355134.12921207165,65.42453025745341,62.27143034583146,13.084906051490682,-3.156356209776745,3.9013937255608697,-0.027046146638076883,0.03343021371636388,0.04300084772485535,203.55689495241097,55.06176149101612,203.50962923562207,55.095182555855075
1061,332.26613306653326,5732.266133066533,355134.68061477237,65.42442867553352,62.27142903692656,13.084885735106704,-3.189322510822632,3.9674465732277215,-0.027328627834245008,0.03399620639883924,0.04361875282757296,203.59404155671675,55.05451193282145,203.546290160522,55.08849880055718
1062,337.6688344172089,5737.668834417209,355135.23275629996,65.42432695781964,62.271427727699404,13.08486539156393,-3.2222269170405364,4.033533238237834,-0.02761057866552036,0.0345624888482347,0.04423696779566548,203.63117499667234,55.047251569187296,203.58293902200052,55.081804528056274
1063,343.0715357678846,5743.071535767885,355135.78563631553,65.42422510437551,62.2714264181501,13.084845020875102,-3.2550693854887176,4.099653589102297,-0.027891998763938188,0.0351290599377291,0.044855479678930756,203.66829526104164,55.03998040699869,203.6195758092637,55.07509974412337
1064,348.47423711855936,5748.474237118559,355136.33925526135,65.42412311512086,62.271425108278656,13.084824623024172,-3.2878499674097466,4.165807582659453,-0.028172888568579132,0.035695919297358276,0.045474277278658055,203.7054023386364,55.03269845314445,203.6562005101529,55.068384455289625
1065,353.87693846923503,5753.876938469235,355136.89361292106,65.42402099009688,62.271423798085024,13.084804198019375,-3.320568708993815,4.231995168051392,-0.0284532484752312,0.03626306649121016,0.0460933499296673,203.74249621830484,55.02540571451975,203.69281311262017,55.06165866802656
1066,359.2796398199107,5759.279639819911,355137.4487087897,65.42391872939784,62.27142248756944,13.08478374587957,-3.3532256039310764,4.298216249453912,-0.028733078429820938,0.0368305006980659,0.04671268695835807,203.77957688894324,55.01810219802202,203.7294136054499,55.05492238842292
1067,364.68234117058546,5764.6823411705855,355138.00454360043,65.42381633288994,62.271421176731636,13.084763266577989,-3.385820694228362,4.364470773405915,-0.0290123787922903,0.03739822145970669,0.047332278768184036,203.81664433948623,55.010787910555216,203.76600197673977,55.048175622936675
1068,370.08504252126113,5770.085042521261,355138.5611162556,65.42371380077671,62.27141986557199,13.08474276015534,-3.4183540051640335,4.4307586708418025,-0.02929114977923869,0.037966228184201756,0.04795211607037907,203.85369855891457,55.00346285902638,203.80257821488246,55.0414183778952
1069,375.4877438719368,5775.487743871937,355139.1184275152,65.42361113291936,62.2714185540902,13.084722226583873,-3.450825581433604,4.4970798909263,-0.02956939177364708,0.038534520435831734,0.04857219027137209,203.89073953625206,54.99612705034715,203.83914230802137,55.03465065978655
1070,380.89044522261156,5780.890445222612,355139.6764770027,65.42350832938858,62.27141724228642,13.084701665877715,-3.4832354047791836,4.563434325490507,-0.029847104619062294,0.039103097287597505,0.04919249250013984,203.92776726056107,54.988780491434134,203.87569424527882,55.02787247461278
1071,386.29314657328723,5786.293146573287,355140.2352650521,65.4234053901241,62.271415930160735,13.08468107802482,-3.51558357338657,4.629821972871683,-0.030124289156812364,0.039671958725127895,0.04981301563048606,203.96478172095115,54.981423189208144,203.91223401408052,55.02108382929208
1072,391.695847923962,5791.695847923962,355140.794790796,65.423302315287,62.27141461771309,13.084660463057402,-3.5478700291607423,4.696242687646458,-0.030400944889088552,0.040241103502197666,0.05043375113313353,204.00178290657377,54.974055150593266,203.94876160423038,55.01428472951499
1073,397.09854927463766,5797.098549274638,355141.3550551612,65.42319910470783,62.271413304943536,13.084639820941565,-3.5800948555553824,4.762696454489317,-0.030677072530982764,0.040810531487361676,0.0510546924655666,204.03877080661977,54.966676382519765,203.98527700345258,55.00747518209204
1074,402.50125062531333,5802.501250625313,355141.9160567021,65.4230957586542,62.271411991852226,13.08461915173084,-3.6122581007498815,4.829183224775453,-0.030952672495329223,0.04138024226384,0.051675833018038755,204.0757454103263,54.959286891920954,204.02178020004405,55.000655193551644
1075,407.9039519759881,5807.903951975988,355142.4777967171,65.42299227688817,62.27141067843901,13.084598455377632,-3.644359710926103,4.895702858162984,-0.031227744320967272,0.04195023462894867,0.0522971653513136,204.11270670697223,54.95188668573406,204.0582711838664,54.99382476964092
1076,413.30665332666376,5813.306653326664,355143.04027460574,65.42288865952166,62.27140936470413,13.084577731904332,-3.676399791902948,4.962255359056525,-0.03150228891463198,0.042520508620304806,0.05291868414319586,204.1496546858783,54.94447577090172,204.09474994243513,54.98698391735161
1077,418.70935467733943,5818.709354677339,355143.6034902541,65.42278490657696,62.27140805064736,13.084556981315393,-3.708378341327825,5.028840633139381,-0.031776306256160194,0.04309106342960368,0.053540383125929306,204.18658933640674,54.93705415437045,204.13121646492266,54.98013264283404
1078,424.1120560280142,5824.112056028014,355144.1674435032,65.42268101808463,62.27140673626886,13.084536203616926,-3.740295341901641,5.0954585728224515,-0.03204979619731551,0.04366189813481191,0.054162256135532785,204.22351064796737,54.9296218430895,204.1676707407704,54.97327095212763
1079,429.51475737868986,5829.51475737869,355144.732134463,65.42257699402575,62.271405421568794,13.084515398805149,-3.7721509126398893,5.162109194338693,-0.03232275975791214,0.04423301287490016,0.05478429881014879,204.26041861000522,54.922178844014724,204.20411275741668,54.966398852338465
1080,434.91745872936553,5834.9174587293655,355145.2975631905,65.42247283439103,62.27140410654675,13.084494566878204,-3.8039450318360357,5.228792385453404,-0.0325951967519475,0.0448044066880273,0.05540650542776454,204.29731321201209,54.9147251641045,204.2405425044477,54.959516349475265
1081,440.3201600800403,5840.32016008004,355145.8637290374,65.42236853930126,62.27140279120334,13.084473707860253,-3.835677721055781,5.2955080735220434,-0.032867107364209655,0.04537607895159136,0.05602887098748438,204.3341944435227,54.90726081032155,204.2769599708442,54.95262344988997
1082,445.72286143071597,5845.722861430716,355146.43063260335,65.42226410864725,62.27140147553832,13.08445282172945,-3.86734901942684,5.3622562021634765,-0.03313849192997192,0.04594802918234772,0.056651390905062146,204.37106229411245,54.89978578963276,204.31336514536386,54.9457201600779
1083,451.1255627813907,5851.125562781391,355146.99827326357,65.42215954254542,62.27140015955172,13.084431908509083,-3.898958982811432,5.429036730972256,-0.03340935092790211,0.04652025703394359,0.05727406099472319,204.40791675339952,54.8923001090096,204.34975801655582,54.93880648667571
1084,456.5282641320664,5856.528264132066,355147.5666516784,65.42205484087539,62.271398843243475,13.084410968175078,-3.93050755347989,5.4958495133280305,-0.03367968386332361,0.04709276124989349,0.05789687595664822,204.44475781104614,54.884803775426214,204.3861385747074,54.93188243541335
1085,461.93096548274207,5861.930965482742,355148.13576656015,65.4219500038757,62.27139752661388,13.084390000775139,-3.9619948490375423,5.56269456436616,-0.03394949174396797,0.04766554195976117,0.058519832675894154,204.48158545675324,54.87729679586258,204.42250680752562,54.9249480134114
1086,467.3336668334168,5867.333666833417,355148.70561912755,65.42184503132309,62.27139620966259,13.084369006264618,-3.99342088543931,5.62957180673934,-0.034218774706546246,0.048238598500646206,0.05914292705870057,204.51839968026744,54.86977917730128,204.4588627042793,54.91800322700121
1087,472.7363681840925,5872.7363681840925,355149.2762089172,65.42173992330432,62.27139489238991,13.084347984660862,-4.024785657220854,5.696481142742866,-0.034487532704232625,0.048811930035209755,0.05976615492737743,204.55520047137733,54.862250926729146,204.495206254597,54.9110480823441
1088,478.13906953476817,5878.139069534768,355149.8475356534,65.42163467987142,62.27139357479586,13.084326935974284,-4.056089225526642,5.763422536010728,-0.03475576626095793,0.049385536251710604,0.06038951301891899,204.59198781991216,54.85471205113726,204.53153744715257,54.904082586130734
1089,483.54177088544293,5883.541770885443,355150.4195990704,65.42152930107468,62.27139225688036,13.084305860214936,-4.08733159281349,5.830395895363352,-0.035023475397771245,0.04995941636872174,0.061012997544291916,204.62876171574354,54.84716255752051,204.56785627153624,54.89710674458626
1090,488.9444722361186,5888.944472236119,355150.99239908,65.42142378693163,62.271390938643755,13.084284757386325,-4.118512803981623,5.89740116895516,-0.035290660499410216,0.05053356994186033,0.0616366053398506,204.66552214878664,54.8396024528775,204.6041627167471,54.89012056427621
1091,494.34717358679427,5894.347173586794,355151.56593652064,65.42131813728918,62.27138962008552,13.084263627457835,-4.1496328787885135,5.964438283504367,-0.035557321735169754,0.051107996343060985,0.06226033310119021,204.70226910899942,54.83203174421027,204.64045677220054,54.883124051586115
1092,499.74987493746903,5899.749874937469,355152.1402104831,65.42121235231608,62.27138830120608,13.084242470463215,-4.180691872471853,6.0315071949976256,-0.035823459578367266,0.051682695195052954,0.06288417803019564,204.7390025863783,54.824450438526235,204.67673842681995,54.876117213157286
1093,505.1525762881447,5905.152576288145,355152.715221103,65.42110643198869,62.271386982005374,13.084221286397737,-4.211689794620998,6.098607820629387,-0.03608907411116948,0.05225766578816323,0.06350813695298031,204.77572257096656,54.81685854283455,204.71300767025454,54.86910005530071
1094,510.55527763881946,5910.5552776388195,355153.29096814035,65.42100037635254,62.27138566248342,13.084200075270507,-4.242626659719181,6.165740080336117,-0.036354165457677806,0.05283290743621428,0.06413220685386599,204.81242905284398,54.809256064150006,204.74926449211551,54.86207258435642
1095,515.9579789894951,5915.957978989495,355153.86745202244,65.42089418533021,62.27138434264032,13.084178837066043,-4.2735025328905065,6.2329039403781445,-0.03661873417592457,0.053408419849967304,0.06475638539934557,204.84912202213897,54.80164300948965,204.78550888130653,54.85503480706324
1096,521.3606803401708,5921.360680340171,355154.44467203895,65.42078785905389,62.271383022476044,13.084157571810778,-4.304317408497365,6.300099302851375,-0.03688278021760019,0.05398420219037229,0.06538066956320383,204.88580146901737,54.79401938587515,204.82174082782154,54.84798672961533
1097,526.7633816908456,5926.763381690846,355155.0226285597,65.42068139745676,62.27138170199053,13.084136279491352,-4.3350713186640535,6.367326104134192,-0.037146303857968944,0.054560253912138035,0.06600505684380494,204.92246738368868,54.78638520033139,204.85796032113404,54.84092835850342
1098,532.1660830415212,5932.166083041521,355155.6013213423,65.42057480058482,62.27138038118397,13.084114960116963,-4.365764351775091,6.434584332334282,-0.03740930585437692,0.05513657491323005,0.06662954547132248,204.95911975640195,54.778740459888105,204.89416734991775,54.833859700665975
1099,537.5687843921969,5937.568784392197,355156.1807502433,65.42046806846578,62.27137906005652,13.084093613693156,-4.396396453105286,6.501873844068326,-0.03767178573789398,0.055713163964896006,0.0672541321446785,204.99575857745268,54.77108517157663,204.93036190502266,54.82678076191736
1100,542.9714857428717,5942.971485742872,355156.76091562933,65.42036120103346,62.271377738607804,13.084072240206693,-4.4269677244813535,6.569194638693441,-0.03793374438104972,0.056290021061494715,0.06787881541404087,205.03238383717513,54.76341934243365,204.96654397500484,54.81969154929915
1101,548.3741870935473,5948.374187093547,355157.341816218,65.4202541985254,62.271376416838265,13.08405083970508,-4.4574781527604515,6.6365466118254375,-0.03819518167122444,0.05686714530844828,0.06850359262304248,205.06899552594513,54.75574297949891,205.0027135501722,54.812592068967916
1102,553.776888444223,5953.776888444223,355157.9234536887,65.42014706063355,62.27137509474755,13.08402941212671,-4.487927779938044,6.703929708449993,-0.038456097968266795,0.05744453623421801,0.0691284618086494,205.1055936341828,54.74805608981537,205.03887062005455,54.80548232750599
